user_id,cluster,cluster_name,perk
551501,2,Window Shoppers,💰 First-Booking Discount
551549,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
551560,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
551567,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
551576,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
551600,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
551615,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
551620,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
551622,4,Serial Cancellers,💰 Travel or Credit Offer
551627,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
551662,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
551665,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
551671,2,Window Shoppers,💰 First-Booking Discount
551681,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
551685,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
551718,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
551729,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
551804,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
551834,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
551847,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
551890,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
551908,2,Window Shoppers,💰 First-Booking Discount
551914,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
551935,3,Hotel Loyalists,🏨 Extended Stay Discounts
551963,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
551967,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
551978,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
551990,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552036,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552088,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552165,2,Window Shoppers,💰 First-Booking Discount
552172,1,Change-Prone Travelers,✅ Free Cancellation
552192,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
552209,2,Window Shoppers,💰 First-Booking Discount
552302,2,Window Shoppers,💰 First-Booking Discount
552303,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
552313,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
552314,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
552345,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552348,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
552363,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552364,3,Hotel Loyalists,🏨 Extended Stay Discounts
552366,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
552372,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552384,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552414,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
552432,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
552440,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552473,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552487,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552506,2,Window Shoppers,💰 First-Booking Discount
552532,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552535,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
552558,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
552573,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552597,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552598,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552613,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
552623,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552642,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552643,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552649,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552653,1,Change-Prone Travelers,✅ Free Cancellation
552661,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552726,3,Hotel Loyalists,🏨 Extended Stay Discounts
552732,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552734,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
552760,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552763,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552775,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552809,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
552861,1,Change-Prone Travelers,✅ Free Cancellation
552904,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
552929,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
552944,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
552945,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
553017,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
553054,4,Serial Cancellers,💰 Travel or Credit Offer
553139,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
553151,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
553208,3,Hotel Loyalists,🏨 Extended Stay Discounts
553219,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
553220,1,Change-Prone Travelers,✅ Free Cancellation
553231,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
553245,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
553339,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
553361,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
553456,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
553533,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
553559,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
553568,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
553607,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
553631,2,Window Shoppers,💰 First-Booking Discount
553633,2,Window Shoppers,💰 First-Booking Discount
553645,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
553664,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
553690,2,Window Shoppers,💰 First-Booking Discount
553704,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
553743,2,Window Shoppers,💰 First-Booking Discount
553751,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
553754,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
553773,1,Change-Prone Travelers,✅ Free Cancellation
553783,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
553791,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
553805,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
553876,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
553901,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
553904,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
553938,1,Change-Prone Travelers,✅ Free Cancellation
553943,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
553955,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
553967,1,Change-Prone Travelers,✅ Free Cancellation
553984,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
553985,1,Change-Prone Travelers,✅ Free Cancellation
554026,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
554079,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
554141,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
554155,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
554163,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
554175,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
554202,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
554213,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
554217,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
554269,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
554284,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
554289,3,Hotel Loyalists,🏨 Extended Stay Discounts
554299,2,Window Shoppers,💰 First-Booking Discount
554357,2,Window Shoppers,💰 First-Booking Discount
554413,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
554444,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
554450,2,Window Shoppers,💰 First-Booking Discount
554507,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
554532,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
554560,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
554609,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
554632,3,Hotel Loyalists,🏨 Extended Stay Discounts
554670,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
554681,3,Hotel Loyalists,🏨 Extended Stay Discounts
554724,3,Hotel Loyalists,🏨 Extended Stay Discounts
554753,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
554801,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
554853,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
554866,2,Window Shoppers,💰 First-Booking Discount
554885,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
554922,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
554939,2,Window Shoppers,💰 First-Booking Discount
554949,2,Window Shoppers,💰 First-Booking Discount
554956,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
554961,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
555030,4,Serial Cancellers,💰 Travel or Credit Offer
555058,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555075,2,Window Shoppers,💰 First-Booking Discount
555083,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555108,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555135,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
555147,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555151,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
555180,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555186,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
555187,2,Window Shoppers,💰 First-Booking Discount
555191,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555193,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555203,3,Hotel Loyalists,🏨 Extended Stay Discounts
555206,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
555250,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555257,1,Change-Prone Travelers,✅ Free Cancellation
555275,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555277,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555299,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555301,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
555310,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
555326,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555334,2,Window Shoppers,💰 First-Booking Discount
555418,2,Window Shoppers,💰 First-Booking Discount
555428,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555478,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555484,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
555492,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555499,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
555521,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555563,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
555587,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
555600,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555648,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
555656,2,Window Shoppers,💰 First-Booking Discount
555698,1,Change-Prone Travelers,✅ Free Cancellation
555710,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555712,2,Window Shoppers,💰 First-Booking Discount
555751,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555770,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
555773,4,Serial Cancellers,💰 Travel or Credit Offer
555782,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555784,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555796,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
555818,2,Window Shoppers,💰 First-Booking Discount
555850,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555852,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
555894,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
555934,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
555960,2,Window Shoppers,💰 First-Booking Discount
555990,3,Hotel Loyalists,🏨 Extended Stay Discounts
555997,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
556015,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
556019,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
556043,2,Window Shoppers,💰 First-Booking Discount
556052,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
556067,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
556111,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
556119,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
556127,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
556138,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
556199,2,Window Shoppers,💰 First-Booking Discount
556214,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
556215,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
556268,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
556274,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
556314,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
556347,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
556391,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
556395,2,Window Shoppers,💰 First-Booking Discount
556417,2,Window Shoppers,💰 First-Booking Discount
556533,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
556579,1,Change-Prone Travelers,✅ Free Cancellation
556621,3,Hotel Loyalists,🏨 Extended Stay Discounts
556622,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
556623,1,Change-Prone Travelers,✅ Free Cancellation
556647,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
556673,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
556714,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
556744,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
556824,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
556827,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
