user_id,age,married,has_children,total_sessions,total_clicks,avg_session_duration_sec,total_completed_trips,booking_conversion_rate,total_checked_bags,total_distance_km,money_spent_flight,money_spent_hotel,hotel_loyalty_score,avg_days_booking_to_trip,avg_trip_duration_days,trip_duration_type,flight_only_rate,hotel_only_rate,both_booked_rate,discount_usage_rate,cancellation_per_booking_rate,cluster,cluster_name,perk
546648,38,1,1,8,130,121,4,0.5,2,8664,2866.3,4239.0,0.333,8.0,5.0,medium,0.25,0.25,0.5,0.75,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
546664,31,1,0,8,85,79,1,0.13,1,442,40.7,937.7,1.0,14.0,-1.0,no_trip,0.0,0.0,1.0,1.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
546671,38,1,0,8,89,82,1,0.13,0,2571,937.0,528.0,1.0,7.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
546679,34,1,0,8,165,153,4,0.5,3,5005,1796.8,1132.0,0.333,9.0,4.0,medium,0.25,0.25,0.5,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
546688,51,0,0,8,317,1078,2,0.38,1,5041,2002.6,1288.0,0.5,11.0,5.0,medium,0.0,0.0,1.0,0.0,0.33,1,Change-Prone Travelers,✅ Free Cancellation
546702,45,1,0,8,140,129,3,0.38,0,3873,2533.5,3381.0,0.333,6.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
546728,52,1,0,8,118,111,2,0.25,1,7945,7439.9,1624.0,0.5,160.0,8.0,long,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
546740,39,0,0,8,120,112,2,0.25,2,7817,2295.8,522.0,0.5,8.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
546756,43,0,0,8,143,133,2,0.25,0,4039,3149.6,2390.0,1.0,9.0,4.0,medium,0.5,0.0,0.5,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
546774,56,1,1,8,134,126,3,0.38,2,3362,1591.8,3832.0,1.0,13.0,13.0,long,0.33,0.33,0.33,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
546842,44,1,0,8,69,65,1,0.13,0,0,0.0,404.7,1.0,14.0,6.0,medium,0.0,1.0,0.0,1.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
546844,44,1,1,8,150,140,5,0.63,3,11792,4093.1,1808.0,0.2,10.0,3.0,short,0.0,0.0,1.0,0.2,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
546847,53,1,0,9,344,541,4,0.56,3,10526,7765.0,6543.0,0.25,7.0,5.0,medium,0.0,0.2,0.8,0.4,0.2,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
546857,65,1,0,8,155,144,1,0.13,0,0,0.0,5184.0,1.0,6.0,16.0,long,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
546864,42,1,0,8,400,1151,1,0.25,0,4193,1516.3,1320.0,1.0,11.0,8.0,long,0.0,0.0,1.0,0.5,0.5,1,Change-Prone Travelers,✅ Free Cancellation
546867,50,0,0,8,107,100,3,0.38,2,7464,5677.1,4512.0,0.333,8.0,5.0,medium,0.0,0.0,1.0,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
546881,40,1,1,8,108,102,2,0.25,1,2986,1098.4,1020.0,0.5,11.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
546882,23,0,0,8,91,85,2,0.25,0,18249,6334.8,8279.0,1.0,102.0,10.0,long,0.5,0.0,0.5,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
546884,17,0,0,8,86,81,1,0.13,0,0,0.0,564.0,1.0,17.0,4.0,medium,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
546888,28,0,0,8,295,988,1,0.25,0,3562,1334.4,5052.6,1.0,7.0,-1.0,no_trip,0.5,0.0,0.5,0.5,0.5,1,Change-Prone Travelers,✅ Free Cancellation
546900,37,0,0,8,135,125,3,0.38,2,6376,2137.4,2868.0,0.333,8.0,7.0,medium,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
546937,66,0,0,8,82,76,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
546964,43,1,0,8,146,136,6,0.75,2,13804,7141.2,2636.0,0.2,8.0,3.0,short,0.17,0.0,0.83,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
546972,48,1,1,9,99,82,3,0.33,1,6438,2062.3,1646.0,0.333,9.0,2.0,short,0.0,0.33,0.67,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547006,71,1,0,8,286,981,0,0.13,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,1.0,0.0,1.0,4,Serial Cancellers,💰 Travel or Credit Offer
547007,32,1,0,8,172,160,5,0.63,1,6232,2158.5,5922.0,0.2,8.0,7.0,medium,0.0,0.2,0.8,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
547037,32,0,0,8,108,100,3,0.38,0,4528,1674.2,2027.0,0.5,12.0,4.0,medium,0.0,0.33,0.67,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547070,50,1,0,8,127,118,6,0.75,3,8136,4835.6,4432.7,0.2,9.0,5.0,medium,0.17,0.17,0.67,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
547100,49,0,0,8,137,402,2,0.38,2,4218,1536.7,1388.0,0.5,7.0,4.0,medium,0.0,0.0,1.0,0.0,0.33,1,Change-Prone Travelers,✅ Free Cancellation
547130,18,0,0,8,121,259,1,0.25,0,0,0.0,590.0,1.0,5.0,5.0,medium,0.5,0.5,0.0,0.0,0.5,3,Hotel Loyalists,🏨 Extended Stay Discounts
547150,42,1,1,8,212,263,2,0.38,1,5458,1924.5,905.6,0.5,6.0,7.0,medium,0.33,0.0,0.67,0.33,0.33,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547164,29,0,0,8,444,1125,1,0.25,0,1789,145.0,3562.0,1.0,10.0,-1.0,no_trip,0.0,0.5,0.5,0.5,0.5,1,Change-Prone Travelers,✅ Free Cancellation
547175,17,0,0,8,84,80,2,0.25,0,1046,91.8,1775.4,0.5,9.0,12.0,long,0.0,0.5,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547180,45,1,1,8,98,92,2,0.25,0,3057,1037.1,988.3,0.5,20.0,3.0,short,0.0,0.5,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547181,62,1,0,8,99,93,3,0.38,1,3676,5398.5,1011.0,0.333,15.0,4.0,medium,0.0,0.67,0.33,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547201,24,0,0,8,87,81,1,0.13,0,0,0.0,2208.0,1.0,5.0,16.0,long,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
547266,54,1,0,8,120,110,3,0.38,2,4585,3104.0,1562.8,0.333,9.0,3.0,short,0.0,0.33,0.67,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547301,31,0,1,8,92,85,2,0.25,1,873,1343.8,1449.0,1.0,8.0,4.0,medium,0.5,0.5,0.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547320,28,0,0,8,62,58,1,0.13,0,0,0.0,1274.0,1.0,4.0,9.0,long,0.0,1.0,0.0,1.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
547325,42,0,1,8,106,99,2,0.25,2,3555,1251.9,847.0,0.5,8.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547336,41,1,0,9,107,88,1,0.11,0,1710,621.0,232.0,1.0,7.0,2.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547342,25,0,0,8,98,91,1,0.13,1,1343,510.7,700.0,1.0,7.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547412,51,0,0,8,142,132,2,0.25,2,1692,1788.9,3738.0,0.5,6.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547453,28,0,1,8,107,99,3,0.38,1,4614,1692.3,1403.0,0.333,12.0,3.0,short,0.0,0.33,0.67,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547458,42,0,0,8,131,122,4,0.5,2,5912,5606.2,5566.0,0.5,7.0,5.0,medium,0.25,0.25,0.5,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
547459,58,1,0,8,171,160,4,0.5,1,3380,1761.8,9030.3,0.25,56.0,9.0,long,0.0,0.5,0.5,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
547483,33,0,1,8,115,107,2,0.25,2,2745,1083.1,2165.0,0.5,9.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547512,44,1,0,8,141,131,4,0.5,4,9253,2575.7,6119.8,0.25,7.0,7.0,medium,0.0,0.0,1.0,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
547555,45,0,0,9,370,987,4,0.56,4,9182,5187.5,1371.0,0.5,8.0,2.0,short,0.2,0.0,0.8,0.0,0.2,1,Change-Prone Travelers,✅ Free Cancellation
547559,35,1,0,8,195,180,6,0.75,5,7280,3292.0,4535.0,0.25,52.0,5.0,medium,0.17,0.0,0.83,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
547568,29,0,0,8,152,141,2,0.25,2,2084,728.6,9441.0,0.5,5.0,13.0,long,0.0,0.5,0.5,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547594,16,0,0,8,331,1054,0,0.13,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,1.0,0.0,1.0,4,Serial Cancellers,💰 Travel or Credit Offer
547606,54,1,1,8,114,106,3,0.38,1,6676,4389.5,1291.0,0.333,7.0,3.0,short,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547613,39,0,0,8,112,104,4,0.5,0,8172,2961.7,1202.0,0.5,6.0,4.0,medium,0.25,0.25,0.5,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
547617,52,1,0,9,161,133,3,0.33,0,3850,1354.3,1000.0,1.0,9.0,7.0,medium,0.67,0.33,0.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547663,43,0,0,8,162,153,2,0.25,0,6638,2637.3,1328.6,0.5,7.0,5.0,medium,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547664,39,0,0,8,104,95,4,0.5,2,7143,4491.6,188.0,0.5,7.0,3.0,short,0.5,0.0,0.5,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
547693,42,0,1,8,129,371,0,0.13,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,1.0,1.0,1.0,4,Serial Cancellers,💰 Travel or Credit Offer
547761,48,0,0,8,107,99,2,0.25,1,5207,1771.8,828.0,0.5,6.0,6.0,medium,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547776,42,0,0,8,124,116,3,0.38,3,5747,3327.6,2168.7,0.333,9.0,3.0,short,0.0,0.0,1.0,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547779,40,1,1,8,105,98,3,0.38,3,4789,3788.3,3168.0,0.333,7.0,5.0,medium,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547792,37,0,1,8,117,109,5,0.63,2,10204,7951.1,2905.0,0.333,6.0,5.0,medium,0.4,0.2,0.4,0.4,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
547817,26,0,0,8,99,93,3,0.38,0,1165,437.3,8220.0,0.333,6.0,8.0,long,0.0,0.67,0.33,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547823,54,1,0,8,115,106,5,0.63,1,11561,4097.6,4138.0,0.25,8.0,6.0,medium,0.0,0.2,0.8,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
547825,21,0,0,8,129,121,2,0.25,1,2639,1003.2,1585.6,0.5,8.0,7.0,medium,0.0,0.5,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547834,25,0,0,8,93,85,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
547836,47,1,0,8,140,129,3,0.38,0,7491,2798.2,2464.0,0.5,8.0,6.0,medium,0.33,0.33,0.33,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547857,63,1,1,9,95,80,1,0.11,1,3974,1210.4,654.0,1.0,10.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547862,46,1,1,8,142,132,4,0.5,3,2890,976.0,4454.0,0.25,7.0,6.0,medium,0.0,0.25,0.75,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
547878,24,0,0,8,148,350,2,0.38,0,0,0.0,2290.0,0.5,6.0,4.0,medium,0.0,0.67,0.33,1.0,0.33,3,Hotel Loyalists,🏨 Extended Stay Discounts
547911,39,0,1,8,106,98,2,0.25,1,5694,2002.6,467.0,0.5,10.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547938,25,0,1,8,105,97,1,0.13,0,10782,3735.7,0.0,0.0,252.0,12.0,long,1.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
547951,50,0,0,8,140,130,4,0.5,2,6375,6517.8,1732.0,0.333,11.0,3.0,short,0.0,0.0,1.0,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
547966,42,1,1,8,118,109,2,0.25,1,919,1340.5,6689.0,0.5,8.0,10.0,long,0.0,0.5,0.5,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
547997,57,1,0,8,115,108,1,0.13,1,1955,655.0,0.0,0.0,8.0,3.0,short,1.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
548006,35,0,0,8,98,91,2,0.25,3,4166,1346.3,474.0,0.5,8.0,2.0,short,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548022,46,1,0,8,182,169,4,0.5,3,8033,2790.2,3918.0,0.333,8.0,7.0,medium,0.0,0.0,1.0,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
548032,40,0,0,8,169,156,3,0.38,2,4916,3695.7,1516.0,0.5,7.0,2.0,short,0.33,0.0,0.67,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548037,47,1,0,8,119,110,2,0.25,2,6661,2307.9,791.0,0.5,8.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548040,36,1,0,8,103,96,3,0.38,1,9033,4761.5,1921.0,0.333,6.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548093,20,0,0,8,129,120,1,0.13,0,0,0.0,1188.0,1.0,7.0,6.0,medium,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
548109,38,0,0,8,132,122,5,0.63,3,13427,9689.9,1622.0,0.25,8.0,5.0,medium,0.2,0.0,0.8,0.2,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
548113,37,0,0,8,166,154,4,0.5,2,7730,2617.2,1017.0,0.5,10.0,5.0,medium,0.25,0.0,0.75,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
548120,46,0,0,9,135,110,3,0.33,3,5741,1879.0,370.2,0.5,6.0,1.0,short,0.33,0.0,0.67,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548123,46,1,1,8,64,60,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
548185,25,0,0,9,110,91,2,0.22,0,0,0.0,2916.0,0.5,11.0,8.0,long,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
548189,28,0,0,8,232,546,3,0.5,0,537,1566.4,4467.4,0.333,5.0,5.0,medium,0.25,0.5,0.25,0.5,0.25,1,Change-Prone Travelers,✅ Free Cancellation
548190,33,1,0,8,133,124,3,0.38,2,4749,1728.4,3322.8,0.333,6.0,7.0,medium,0.0,0.33,0.67,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548193,16,0,1,8,255,799,1,0.25,1,1431,567.9,0.0,0.0,9.0,5.0,medium,1.0,0.0,0.0,0.0,0.5,1,Change-Prone Travelers,✅ Free Cancellation
548222,51,1,1,8,135,126,4,0.5,4,10734,45033.8,3840.0,0.333,75.0,8.0,long,0.25,0.25,0.5,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
548228,66,1,0,8,81,75,1,0.13,0,0,0.0,1090.0,1.0,7.0,10.0,long,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
548230,58,1,0,8,94,88,3,0.38,0,434,158.5,5130.3,0.333,6.0,7.0,medium,0.0,0.67,0.33,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548256,40,1,1,8,117,107,4,0.5,1,5022,1688.9,2018.0,0.333,8.0,4.0,medium,0.25,0.25,0.5,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
548258,43,0,0,9,220,181,6,0.67,2,9958,3494.2,2868.4,0.167,10.0,3.0,short,0.0,0.0,1.0,0.33,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
548272,41,1,1,8,156,143,3,0.38,3,4631,1109.2,6190.0,0.333,10.0,6.0,medium,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548307,49,1,1,8,104,97,2,0.25,0,3965,1482.4,924.0,0.5,9.0,7.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548310,30,0,0,8,168,156,1,0.13,1,1550,1261.2,298.0,1.0,6.0,2.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548391,56,1,1,8,166,154,1,0.13,1,2133,726.4,506.0,1.0,5.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548408,34,0,0,8,175,162,5,0.63,7,9872,4481.4,4468.0,0.2,9.0,5.0,medium,0.0,0.0,1.0,0.6,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
548422,38,1,0,8,228,279,4,0.63,4,9023,3080.2,3137.0,0.25,8.0,4.0,medium,0.0,0.0,1.0,0.2,0.2,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
548434,42,1,0,9,106,88,3,0.33,0,2175,4185.4,4719.6,0.5,8.0,3.0,short,0.33,0.33,0.33,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548448,62,0,0,8,78,73,3,0.38,0,3724,1165.6,8465.0,0.333,9.0,9.0,long,0.0,0.67,0.33,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548474,32,1,1,8,127,119,3,0.38,0,3771,1378.6,3529.0,0.5,11.0,6.0,medium,0.33,0.67,0.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548488,35,0,0,8,118,109,3,0.38,2,4579,2160.9,1477.0,0.333,10.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548490,52,1,1,8,90,84,2,0.25,0,1805,615.1,1487.0,0.5,9.0,6.0,medium,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548504,36,0,0,8,167,156,7,0.88,3,13516,5163.7,3093.0,0.2,38.0,5.0,medium,0.29,0.0,0.71,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
548560,44,1,1,8,129,120,1,0.13,0,2761,892.9,628.0,1.0,12.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548568,55,1,1,9,112,92,4,0.44,3,7374,6883.6,5979.0,0.5,9.0,3.0,short,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
548587,34,0,0,8,121,114,2,0.25,1,5031,1791.4,2710.0,0.5,8.0,6.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548635,40,1,1,8,99,91,4,0.5,0,5710,5104.4,2755.0,0.25,7.0,3.0,short,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
548651,42,1,1,8,168,156,5,0.63,2,8183,5590.3,2090.8,0.25,7.0,4.0,medium,0.2,0.0,0.8,0.8,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
548653,42,1,1,8,158,147,5,0.63,2,11019,14042.2,5382.8,0.2,7.0,4.0,medium,0.0,0.0,1.0,0.4,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
548672,40,0,0,8,206,191,4,0.5,2,6835,3233.7,2016.0,0.333,8.0,3.0,short,0.0,0.0,1.0,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
548708,37,1,0,8,155,144,3,0.38,0,2646,908.0,6231.5,0.5,5.0,7.0,medium,0.0,0.33,0.67,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548743,26,1,0,9,154,127,2,0.22,1,2092,753.8,687.8,0.5,9.0,3.0,short,0.0,0.5,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548853,52,1,0,8,88,80,3,0.38,2,2409,6284.9,1726.0,0.5,7.0,3.0,short,0.33,0.33,0.33,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548859,47,1,0,8,245,227,3,0.38,2,4011,1296.4,2427.8,0.333,8.0,4.0,medium,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
548872,19,0,1,8,162,152,1,0.13,0,0,0.0,664.0,1.0,14.0,4.0,medium,0.0,1.0,0.0,1.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
548961,38,0,1,8,410,1145,3,0.5,1,3163,1095.2,2695.0,1.0,13.0,4.0,medium,0.5,0.25,0.25,0.25,0.25,1,Change-Prone Travelers,✅ Free Cancellation
548967,38,0,0,9,156,129,6,0.67,2,9078,3140.5,7040.0,0.167,10.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
548978,36,1,0,8,141,131,4,0.5,1,3934,1560.9,8670.2,0.25,9.0,8.0,long,0.0,0.75,0.25,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
548988,47,1,0,8,109,101,4,0.5,3,7443,1696.0,1899.5,0.25,7.0,4.0,medium,0.0,0.25,0.75,0.75,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
548990,31,0,0,8,106,99,2,0.25,1,3974,1375.1,482.0,0.5,5.0,5.0,medium,0.0,0.5,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
549058,28,1,0,8,91,86,2,0.25,2,14664,17461.5,3812.0,0.5,186.0,9.0,long,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
549115,32,0,1,8,62,58,1,0.13,0,1552,527.7,4188.0,1.0,253.0,13.0,long,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
549116,42,1,1,8,136,128,3,0.38,0,2601,1777.5,7781.0,0.333,5.0,7.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
549121,72,0,0,8,274,605,1,0.25,1,1387,456.0,616.0,1.0,7.0,4.0,medium,0.0,0.5,0.5,0.0,0.5,1,Change-Prone Travelers,✅ Free Cancellation
